timestamp,p_x,p_y,p_z,q_x,q_y,q_z,q_w,Pr11,Pr12,Pr13,Pr22,Pr23,Pr33,Pt11,Pt12,Pt13,Pt22,Pt23,Pt33,gt_p_x,gt_p_y,gt_p_z,gt_q_w,gt_q_x,gt_q_y,gt_q_z
1413394887.50576,-0.011654,-0.004671,0.070796,0.810631,-0.002221,0.585348,0.015482,0.001009949,6.94e-08,4.75e-08,0.0010100294,6.22e-08,0.0010099356,0.0296719187,-2.75e-08,5.10746e-05,0.0296716243,1.59934e-05,0.0028890356,-1.03806,0.434017,1.423739,0.587299,0.027582,-0.808767,0.014676
1413394887.60581,0.025698,-0.012405,0.016394,0.804219,-0.000927,0.593999,0.019906,0.0003674135,6.1352e-06,-0.0001194142,2.39066e-05,-3.5829e-06,5.4455e-05,0.0025852625,-1.00454e-05,-6.34869e-05,0.0025529067,4.2864e-06,0.0027498907,-1.033105,0.431655,1.471207,0.582411,0.02744,-0.812342,0.012012
1413394887.70537,0.01451,-0.007953,0.05645,0.810879,-0.000805,0.584843,0.020812,0.0003704388,1.03925e-05,-0.0001141661,1.86208e-05,-5.88e-06,5.07899e-05,0.0025893442,-1.22608e-05,-5.3759e-05,0.0025523719,9.2941e-06,0.0027083494,-1.029878,0.426305,1.518478,0.572565,0.026905,-0.819349,0.010714
1413394887.9062,-0.00349,0.012651,0.118066,0.821233,-0.000615,0.57014,0.022707,0.0003641857,1.05535e-05,-0.0001248615,2.18764e-05,-7.8435e-06,5.72587e-05,0.0026003338,-1.4034e-05,-2.73849e-05,0.0025626829,1.068e-07,0.0027467305,-1.034773,0.406795,1.592248,0.556656,0.025929,-0.830285,0.00944
1413394888.0076,-0.00205,0.025609,0.146103,0.822254,-0.001747,0.56874,0.020743,0.0003631948,1.11403e-05,-0.0001270868,2.13202e-05,-8.2061e-06,5.69979e-05,0.0026075708,-1.40786e-05,-1.27479e-05,0.0025708984,-4.996e-07,0.0027514627,-1.046317,0.392377,1.617133,0.55576,0.025253,-0.830892,0.01054
1413394888.05863,-0.001631,0.03524,0.144198,0.819225,-0.001804,0.573082,0.021067,0.0003615258,1.3364e-05,-0.000127118,1.22337e-05,-6.1794e-06,5.46093e-05,0.0025933773,-1.35096e-05,-2.8762e-05,0.0025679909,1.81495e-05,0.0026491985,-1.055772,0.383185,1.630761,0.559482,0.025374,-0.828384,0.010794
1413394888.20783,0.009237,0.06107,0.191061,0.811765,-0.000342,0.583677,0.018952,0.0003676508,1.519e-05,-0.0001163499,9.6872e-06,-5.7784e-06,4.4749e-05,0.0025709776,-6.4914e-06,-1.81529e-05,0.0025606115,1.98903e-05,0.0026224593,-1.089391,0.355245,1.671722,0.57151,0.027335,-0.820067,0.010873
1413394888.25776,0.016267,0.07063,0.210042,0.810649,-0.000164,0.58525,0.018159,0.0003671836,1.3021e-05,-0.000117333,9.0653e-06,-5.057e-06,4.50297e-05,0.0025698577,-5.5673e-06,-1.54047e-05,0.002561871,2.01172e-05,0.0026203854,-1.103003,0.344365,1.686818,0.5741,0.027467,-0.818246,0.011343
1413394888.50641,0.054827,0.128437,0.275057,0.814876,0.001359,0.579412,0.01605,0.0003651537,1.26756e-05,-0.000121351,9.0196e-06,-5.1512e-06,4.77275e-05,0.0025835857,-1.6763e-06,-4.225e-07,0.0025769696,2.22387e-05,0.0026369535,-1.179903,0.27908,1.764687,0.567781,0.030017,-0.822533,0.012777
1413394888.60576,0.081007,0.151531,0.300984,0.817844,-0.002086,0.575333,0.010844,0.0003623699,7.8858e-06,-0.000125585,8.2171e-06,-3.5201e-06,5.02721e-05,0.0025895627,-5.998e-07,4.2252e-06,0.0025772089,2.2405e-05,0.0026379723,-1.215948,0.248385,1.786267,0.56469,0.027389,-0.824673,0.017036
1413394888.65566,0.098731,0.160177,0.309012,0.818254,-0.003379,0.574791,0.00807,0.0003614299,5.3e-06,-0.0001268832,7.7311e-06,-2.525e-06,5.09757e-05,0.0025900602,-1.72e-07,5.4509e-06,0.0025755756,2.23329e-05,0.0026365974,-1.235342,0.232464,1.79044,0.565183,0.026569,-0.824315,0.019147
1413394888.70613,0.120208,0.172693,0.315202,0.816841,-0.004346,0.576803,0.007085,0.0003626241,3.7537e-06,-0.000125437,7.3405e-06,-1.8723e-06,4.96167e-05,0.0025893581,-2.053e-07,5.8013e-06,0.0025759186,2.21747e-05,0.0026349871,-1.255923,0.216441,1.791915,0.56831,0.025894,-0.822159,0.020218
1413394888.80698,0.159516,0.201108,0.325809,0.811381,-0.009566,0.584439,0.000616,0.0003673422,-2.7596e-06,-0.0001188949,6.912e-06,4.669e-07,4.444e-05,0.0025932158,-2.3363e-06,9.4671e-06,0.0025806623,2.32278e-05,0.0026310232,-1.299006,0.184552,1.79246,0.577132,0.02126,-0.815912,0.027503
1413394888.85693,0.199695,0.22266,0.352467,-0.810587,0.013037,-0.585471,0.001656,0.0003663306,-6.0981e-06,-0.0001167609,6.1248e-06,1.7512e-06,4.28628e-05,0.002579952,-8.8924e-06,5.6174e-06,0.0025749502,2.20599e-05,0.0026186333,-1.3214,0.168774,1.793255,0.580287,0.019664,-0.8136,0.030586
1413394888.90654,0.222362,0.236489,0.356758,-0.808554,0.0153,-0.588205,0.004702,0.0003663823,-9.1704e-06,-0.0001159999,6.1668e-06,2.7641e-06,4.2316e-05,0.002582803,-1.39773e-05,8.7131e-06,0.0025802647,2.16165e-05,0.0026163268,-1.344074,0.153614,1.794894,0.583514,0.017901,-0.811191,0.034084
1413394889.2065,0.32261,0.289161,0.385121,-0.799889,0.017446,-0.599847,0.007557,0.0003734624,-1.19759e-05,-0.0001061938,6.4722e-06,3.4382e-06,3.58336e-05,0.0026071963,-1.9984e-05,2.71655e-05,0.0026180357,2.63785e-05,0.0026201287,-1.473618,0.08088,1.820889,0.595666,0.016992,-0.802197,0.037119
1413394889.25689,0.341346,0.297724,0.397892,-0.79252,0.016418,-0.609604,0.00511,0.0003781662,-1.0554e-05,-9.85323e-05,6.2532e-06,2.8164e-06,3.11548e-05,0.0026113715,-2.4147e-05,2.78496e-05,0.0026246426,2.63659e-05,0.0026166227,-1.493433,0.072089,1.829528,0.605983,0.017717,-0.794491,0.035536
1413394889.9068,0.154962,0.341285,0.51374,0.851987,-0.015754,0.523273,0.007421,0.0003250174,-1.3722e-06,-0.0001613822,7.3149e-06,6.498e-07,8.73765e-05,0.0027944413,4.96033e-05,0.0001249992,0.0027145676,4.38081e-05,0.00268334,-1.416142,-0.002955,1.965189,0.517442,0.021971,-0.855216,0.019891
1413394889.95681,0.145863,0.358481,0.52884,0.862431,-0.018025,0.505819,0.005925,0.0003116769,-2.663e-06,-0.0001705445,7.2854e-06,1.3469e-06,0.0001008457,0.0028098182,4.32961e-05,0.0001259987,0.0027161154,3.94816e-05,0.0026832659,-1.403406,-0.008826,1.9736,0.50043,0.020476,-0.865279,0.021354
1413394890.00594,0.204963,0.376401,0.588832,0.873348,-0.020205,0.486633,0.006593,0.0002985813,-2.401e-06,-0.0001779895,5.9191e-06,1.7277e-06,0.0001133366,0.0027247951,4.83876e-05,6.35581e-05,0.0026934603,5.55248e-05,0.0026136923,-1.395279,-0.014505,1.979463,0.484985,0.019991,-0.874072,0.019996
1413394890.05607,0.2567,0.445232,0.623659,0.881772,-0.021223,0.471122,0.008496,0.0002843163,-3.2758e-06,-0.0001847743,5.4218e-06,1.9779e-06,0.0001271602,0.0026704895,-3.3661e-05,2.45034e-05,0.0026202323,1.27455e-05,0.0025830808,-1.392651,-0.020631,1.982656,0.471717,0.019287,-0.881316,0.01998
1413394890.1058,0.250473,0.454717,0.614948,0.8859,-0.024487,0.463188,0.006167,0.0002750302,-4.029e-06,-0.0001884092,5.1854e-06,2.7341e-06,0.000136297,0.0026787296,-4.04219e-05,1.80245e-05,0.0026262604,1.79782e-05,0.0025731745,-1.39559,-0.026816,1.983746,0.463369,0.016334,-0.885733,0.022386
1413394890.15569,0.260147,0.461709,0.616076,0.884251,-0.027657,0.466179,0.003517,0.000278223,-6.6153e-06,-0.0001872232,5.2779e-06,4.4516e-06,0.0001331184,0.0026848043,-4.17417e-05,1.88922e-05,0.0026286272,1.92921e-05,0.0025722669,-1.405284,-0.032978,1.984744,0.46735,0.012998,-0.883618,0.02524
1413394890.35576,0.350738,0.477853,0.620178,-0.832461,0.040941,-0.552482,0.009827,0.000344679,-2.27125e-05,-0.000143792,6.7911e-06,9.5471e-06,6.58328e-05,0.0027129961,-5.94939e-05,2.40798e-05,0.0026617441,2.13821e-05,0.0025770298,-1.503423,-0.054055,1.9773,0.554058,-0.002908,-0.831361,0.043434
1413394890.40571,0.384927,0.47768,0.616143,-0.814646,0.044025,-0.57812,0.013816,0.0003609457,-2.76419e-05,-0.0001252648,7.3559e-06,9.7304e-06,4.88766e-05,0.0027140375,-6.70863e-05,2.06884e-05,0.0026649594,2.23255e-05,0.0025732349,-1.535681,-0.05678,1.971147,0.579137,-0.0068,-0.813776,0.048502
